瘤痢,瘤痢疙,老矫,扁柯(∑C),碍荐樊(mm),浅加(m/s),浅氢(16规困),嚼档(%),泅瘤扁拘(hPa),秦搁扁拘(hPa),老炼(hr),老荤(MJ/m2),利汲(cm),傈款樊(10盒困),瘤搁惑怕(瘤搁惑怕内靛),瘤搁柯档(∑C)
156,堡林,2024-04-05 20:00,13.7,,.9,290,78,1011,1019.4,,,,3,,11.7
156,堡林,2024-04-05 21:00,13.1,,1.4,270,81,1012,1020.4,,,,3,,10.6
156,堡林,2024-04-05 22:00,12.6,,.9,250,83,1012.3,1020.8,,,,7,,10.2
156,堡林,2024-04-05 23:00,12,,.8,230,90,1012.3,1020.8,,,,4,,9.7
156,堡林,2024-04-06 00:00,11.4,,.7,180,95,1011.9,1020.4,,,,4,,9.3
156,堡林,2024-04-06 01:00,10.8,,1.2,70,98,1011.8,1020.3,,,,4,,8.8
156,堡林,2024-04-06 02:00,11,,.5,250,98,1011.9,1020.4,,,,6,,8.3
156,堡林,2024-04-06 03:00,10.2,,.1,0,99,1011.8,1020.4,,,,8,,8.2
156,堡林,2024-04-06 04:00,9.5,,.1,0,99,1011.6,1020.2,,,,7,,7.7
156,堡林,2024-04-06 05:00,9.9,,.4,0,99,1011.8,1020.4,,,,8,,8.1
156,堡林,2024-04-06 06:00,9.5,,.7,50,99,1011.9,1020.5,,,,5,,7.8
156,堡林,2024-04-06 07:00,9.3,,.3,0,99,1012.1,1020.7,0,.16,,7,,8.9
156,堡林,2024-04-06 08:00,10.4,,.5,270,99,1012.3,1020.9,.1,.51,,2,,11.5
156,堡林,2024-04-06 09:00,12.2,,.7,230,97,1012.6,1021.1,1,1.39,,7,,19.6
156,堡林,2024-04-06 10:00,14.4,,.8,270,84,1012.4,1020.8,1,1.68,,7,,23.6
156,堡林,2024-04-06 11:00,15.6,,.5,270,77,1012.2,1020.6,.2,1.46,,9,,21.9
156,堡林,2024-04-06 12:00,16.2,,1.2,230,68,1011.8,1020.1,0,1.34,,9,,20.3
156,堡林,2024-04-06 13:00,16.6,,.3,0,55,1011.4,1019.7,0,1.16,,9,,20.7
156,堡林,2024-04-06 14:00,17.9,,.9,230,52,1010.4,1018.7,0,1.23,,9,,22.3
156,堡林,2024-04-06 15:00,19,,.7,200,53,1009.8,1018,.2,1.6,,9,,24.7
156,堡林,2024-04-06 16:00,19.7,,1,250,55,1009.1,1017.3,.8,1.97,,8,,24.5
156,堡林,2024-04-06 17:00,19.2,,1.4,200,54,1008,1016.2,.9,1.28,,6,,21.5
156,堡林,2024-04-06 18:00,19,,1.1,270,53,1007.7,1015.9,.8,.79,,0,,17.7
156,堡林,2024-04-06 19:00,17.5,,2.2,270,59,1008.3,1016.6,.4,.21,,0,,13.7
156,堡林,2024-04-06 20:00,15.7,,.9,290,67,1008.5,1016.8,,,,0,,11.8
156,堡林,2024-04-06 21:00,14.9,,.8,270,71,1009.3,1017.7,,,,0,,10.5
156,堡林,2024-04-06 22:00,13.8,,.8,270,78,1009.8,1018.2,,,,3,,9.9
156,堡林,2024-04-06 23:00,13,,.4,0,75,1010.4,1018.8,,,,5,,9.2
156,堡林,2024-04-07 00:00,12.8,,.7,270,76,1010.8,1019.2,,,,6,,9.2
156,堡林,2024-04-07 01:00,11.7,,.7,270,83,1010.6,1019.1,,,,6,,8.8
156,堡林,2024-04-07 02:00,10.6,,1.2,50,90,1009.7,1018.2,,,,8,,8.2
156,堡林,2024-04-07 03:00,10.8,,1.5,70,90,1009.3,1017.8,,,,5,,7.5
156,堡林,2024-04-07 04:00,9.9,,.8,250,97,1009.9,1018.5,,,,0,,7
156,堡林,2024-04-07 05:00,9.7,,.9,290,97,1010,1018.5,,,,0,,6.5
156,堡林,2024-04-07 06:00,9.2,,.8,70,97,1010.1,1018.7,,,,0,,6.2
156,堡林,2024-04-07 07:00,9.5,,.2,0,99,1009.8,1018.3,.1,.17,,2,,7.2
156,堡林,2024-04-07 08:00,11.3,,.6,290,89,1010.1,1018.6,1,.75,,0,,10.3
156,堡林,2024-04-07 09:00,13.3,,1.2,270,76,1010.7,1019.1,1,1.52,,0,,20.9
156,堡林,2024-04-07 10:00,16.3,,.9,270,64,1010.5,1018.8,1,2.27,,0,,27
156,堡林,2024-04-07 11:00,19.7,,.6,320,52,1010,1018.2,1,2.61,,2,,28.8
156,堡林,2024-04-07 12:00,21.8,,1.4,70,36,1009.4,1017.5,1,3.04,,7,,32.9
156,堡林,2024-04-07 13:00,23,,1.6,70,32,1008.8,1016.9,1,2.82,,7,,34
156,堡林,2024-04-07 14:00,24.5,,1.3,50,28,1007.8,1015.8,1,2.95,,8,,36.5
156,堡林,2024-04-07 15:00,24.9,,1,340,27,1007,1015.1,1,2.7,,7,,36.2
156,堡林,2024-04-07 16:00,24,,1.2,340,23,1006.3,1014.3,1,1.98,,7,,32.4
156,堡林,2024-04-07 17:00,23.9,,1.2,340,26,1006.5,1014.5,1,1.64,,0,,29.2
156,堡林,2024-04-07 18:00,22.3,,1.2,290,36,1007,1015.1,1,.83,,1,,22.1
156,堡林,2024-04-07 19:00,19.7,,1.2,270,43,1007.5,1015.6,.3,.19,,4,,16.9
156,堡林,2024-04-07 20:00,17.8,,.9,250,48,1008.4,1016.6,,,,7,,14.3
156,堡林,2024-04-07 21:00,16.4,,.6,230,50,1008.7,1017,,,,9,,13.1
156,堡林,2024-04-07 22:00,16.7,,.3,0,48,1008.9,1017.2,,,,8,,12.9
156,堡林,2024-04-07 23:00,16,,1.1,70,51,1008.9,1017.2,,,,9,,12
156,堡林,2024-04-08 00:00,15.5,,1.3,270,52,1009,1017.4,,,,9,,11.9
156,堡林,2024-04-08 01:00,14.9,,.6,250,56,1009,1017.4,,,,8,,11.4
156,堡林,2024-04-08 02:00,14.6,,.6,320,61,1008.8,1017.2,,,,9,,11.2
156,堡林,2024-04-08 03:00,14.2,,.4,0,62,1008.4,1016.8,,,,8,,10.9
156,堡林,2024-04-08 04:00,12.9,,.2,0,70,1007.9,1016.3,,,,0,,9.1
156,堡林,2024-04-08 05:00,11.9,,.5,230,82,1008.1,1016.6,,,,2,,8.4
156,堡林,2024-04-08 06:00,11.8,,0,0,85,1008.3,1016.8,,,,3,,8.2
156,堡林,2024-04-08 07:00,11.7,,.1,0,85,1008.8,1017.3,.1,.15,,3,,9.1
156,堡林,2024-04-08 08:00,13.6,,.2,0,77,1008.5,1016.9,.6,.62,,7,,13.7
156,堡林,2024-04-08 09:00,16.2,,.5,320,64,1008.3,1016.6,.6,1.15,,7,,20.6
156,堡林,2024-04-08 10:00,19.8,,1,70,45,1008.2,1016.3,.3,1.42,,9,,22.1
156,堡林,2024-04-08 11:00,22.3,,2.4,70,31,1008.1,1016.2,.2,1.98,,9,,29.1
156,堡林,2024-04-08 12:00,22.6,,.4,0,38,1007.8,1015.9,0,1.56,,9,,26.6
156,堡林,2024-04-08 13:00,22.8,,.8,290,31,1007.2,1015.3,0,1.37,,9,,27.9
156,堡林,2024-04-08 14:00,23,,.8,340,29,1006.4,1014.5,0,1.35,,9,,27.9
156,堡林,2024-04-08 15:00,22.3,,.8,320,36,1006.2,1014.3,0,.84,,10,,24.3
156,堡林,2024-04-08 16:00,21.3,,.8,340,35,1006.1,1014.2,0,.61,,10,,22.2
156,堡林,2024-04-08 17:00,21.3,,.7,20,36,1005.8,1013.9,0,.5,,10,,20.8
156,堡林,2024-04-08 18:00,19.9,,.6,360,41,1006.5,1014.7,0,.23,,10,,18.1
156,堡林,2024-04-08 19:00,18.9,,.3,0,44,1006.9,1015.1,0,.1,,10,,16.1
156,堡林,2024-04-08 20:00,18.1,,.7,50,43,1007.2,1015.4,,,,10,,14.9
156,堡林,2024-04-08 21:00,17.9,,.4,0,41,1007.5,1015.7,,,,10,,14.3
156,堡林,2024-04-08 22:00,17.4,,.9,290,44,1007.3,1015.6,,,,8,,13.4
156,堡林,2024-04-08 23:00,16.1,,.6,250,48,1007.5,1015.8,,,,6,,11.8
156,堡林,2024-04-09 00:00,15.2,,.1,0,51,1007.6,1016,,,,4,,11.1
156,堡林,2024-04-09 01:00,14.8,,.8,250,52,1007.5,1015.8,,,,6,,9.8
156,堡林,2024-04-09 02:00,13.7,,1.7,270,54,1007.6,1016,,,,0,,9.1
156,堡林,2024-04-09 03:00,12.4,,.5,200,63,1007.6,1016,,,,0,,8.2
156,堡林,2024-04-09 04:00,11.9,,.5,230,68,1007.5,1016,,,,0,,7.6
156,堡林,2024-04-09 05:00,11.5,,1.1,270,69,1007.9,1016.4,,,,0,,7.2
156,堡林,2024-04-09 06:00,10.8,,1,270,75,1009.3,1017.8,,,,0,,6.7
156,堡林,2024-04-09 07:00,10.9,,1,200,76,1009.9,1018.4,.2,.18,,0,,7.8
156,堡林,2024-04-09 08:00,12.3,,1.3,270,75,1010.8,1019.3,1,.78,,0,,11.4
156,堡林,2024-04-09 09:00,13.6,,.9,290,70,1011,1019.4,1,1.52,,0,,21.3
156,堡林,2024-04-09 10:00,16.5,,1.5,270,60,1011.4,1019.7,1,2.28,,0,,29.4
156,堡林,2024-04-09 11:00,18.8,,3.2,270,54,1011.5,1019.7,1,2.84,,0,,36.2
156,堡林,2024-04-09 12:00,20.8,,2.4,270,51,1011.6,1019.8,1,3.25,,0,,41.1
156,堡林,2024-04-09 13:00,20.9,,2.8,270,44,1011.4,1019.6,1,3.39,,0,,43.4
156,堡林,2024-04-09 14:00,23.1,,1.7,250,39,1011.4,1019.5,1,3.29,,0,,43.8
156,堡林,2024-04-09 15:00,23,,2.8,250,46,1011.2,1019.3,1,2.86,,2,,40.4
156,堡林,2024-04-09 16:00,21,,4.3,270,49,1011.5,1019.7,1,2.28,,0,,35.8
156,堡林,2024-04-09 17:00,19.1,,4.5,270,48,1012,1020.2,1,1.59,,1,,29.3
156,堡林,2024-04-09 18:00,17.6,,4.3,270,59,1012.5,1020.8,1,.93,,8,,23.7
156,堡林,2024-04-09 19:00,16.3,,2.4,250,65,1013.3,1021.7,.3,.22,,7,,19
156,堡林,2024-04-09 20:00,15.4,,2.9,270,69,1014.3,1022.7,0,.06,,9,,17.4
156,堡林,2024-04-09 21:00,14.8,,3.5,200,75,1015.1,1023.5,,,,9,,16.2
156,堡林,2024-04-09 22:00,14.1,,2.8,200,77,1015.6,1024,,,,9,,15.5
156,堡林,2024-04-09 23:00,13.6,,2,200,78,1016,1024.5,,,,9,,14.6
156,堡林,2024-04-10 00:00,13,,2.4,180,79,1016.1,1024.6,,,,9,,13.9
156,堡林,2024-04-10 01:00,12.8,,2,230,77,1017,1025.5,,,,9,,13.9
156,堡林,2024-04-10 02:00,12.5,,3.4,180,76,1016.5,1025,,,,9,,13.4
156,堡林,2024-04-10 03:00,11.7,,.7,230,79,1016.1,1024.6,,,,4,,10.9
156,堡林,2024-04-10 04:00,11.3,,1.4,230,82,1016.2,1024.8,,,,4,,9.6
156,堡林,2024-04-10 05:00,10.9,,2.1,200,84,1017,1025.6,,,,6,,9
156,堡林,2024-04-10 06:00,10.6,,1.5,200,86,1017.7,1026.3,,,,0,,8.2
156,堡林,2024-04-10 07:00,10.6,,.2,0,87,1018.2,1026.8,0,.18,,0,,9.2
156,堡林,2024-04-10 08:00,11.6,,1.2,50,84,1018.4,1027,.6,.66,,5,,12.7
156,堡林,2024-04-10 09:00,13.4,,.6,180,76,1018.5,1027,1,1.38,,7,,21.8
156,堡林,2024-04-10 10:00,14.7,,.8,70,65,1018.4,1026.8,1,2.23,,6,,31.5
156,堡林,2024-04-10 11:00,16,,1.1,180,60,1018.4,1026.8,1,2.52,,8,,33.8
156,堡林,2024-04-10 12:00,17,,1.2,70,55,1017.5,1025.9,1,3.06,,0,,41.9
156,堡林,2024-04-10 13:00,19.1,,.9,70,49,1016.4,1024.6,1,3.34,,0,,44.5
156,堡林,2024-04-10 14:00,19,,.8,360,47,1015.7,1023.9,1,3.19,,0,,43.6
156,堡林,2024-04-10 15:00,20.9,,1.7,270,48,1015.2,1023.4,1,2.83,,0,,42
156,堡林,2024-04-10 16:00,20.9,,1.8,250,46,1014.7,1022.9,1,2.27,,3,,36.9
156,堡林,2024-04-10 17:00,20.5,,1.3,250,44,1014.2,1022.4,1,1.45,,8,,30.5
156,堡林,2024-04-10 18:00,19.9,,1.9,270,45,1014,1022.3,.4,.65,,8,,23.1
156,堡林,2024-04-10 19:00,17.3,,1.5,290,63,1014.9,1023.2,0,.2,,7,,17.9
156,堡林,2024-04-10 20:00,15.9,,1.6,270,69,1015.2,1023.6,0,.05,,7,,15.3
156,堡林,2024-04-10 21:00,15.5,,.3,0,71,1015.5,1023.9,,,,9,,15.1
156,堡林,2024-04-10 22:00,15.3,,.9,250,70,1015.9,1024.3,,,,10,,14.7
156,堡林,2024-04-10 23:00,14.7,,.8,230,71,1016,1024.4,,,,10,,14.2
156,堡林,2024-04-11 00:00,14.3,,1,180,74,1016.1,1024.5,,,,9,,13.7
156,堡林,2024-04-11 01:00,14,,.3,0,76,1016,1024.4,,,,10,,13.4
156,堡林,2024-04-11 02:00,14.1,,.6,70,81,1015.3,1023.7,,,,10,,13.2
156,堡林,2024-04-11 03:00,13.7,,.8,140,83,1014.9,1023.3,,,,9,,12.8
156,堡林,2024-04-11 04:00,13.6,,1.2,270,84,1014.8,1023.2,,,,9,,12.5
156,堡林,2024-04-11 05:00,13,,.9,270,88,1014.5,1023,,,,9,,12.2
156,堡林,2024-04-11 06:00,13.3,,.7,250,69,1014.4,1022.9,,,,9,,11.7
156,堡林,2024-04-11 07:00,12.8,,.6,20,90,1014.7,1023.2,0,.13,,9,,13.3
156,堡林,2024-04-11 08:00,13.3,,.4,0,79,1014.3,1022.8,0,.3,,9,,15.4
156,堡林,2024-04-11 09:00,14.3,,.3,0,65,1015,1023.4,0,.75,,9,,22.2
156,堡林,2024-04-11 10:00,16.5,,1.1,160,49,1014.7,1023.1,.7,1.65,,7,,33
156,堡林,2024-04-11 11:00,17.3,,.9,200,51,1014.5,1022.8,.2,1.61,,9,,29.3
156,堡林,2024-04-11 12:00,18,,1.1,230,57,1013.9,1022.2,0,1.39,,9,,29.1
156,堡林,2024-04-11 13:00,19.4,,1.1,250,63,1013.4,1021.6,.1,1.78,,9,,34.3
156,堡林,2024-04-11 14:00,18.9,,.9,200,66,1012.8,1021,0,1.03,,9,,28.1
156,堡林,2024-04-11 15:00,19.3,,2.8,200,69,1012.3,1020.5,0,1.16,,9,,28.6
156,堡林,2024-04-11 16:00,19.8,,1.2,180,63,1011.9,1020.1,.4,1.57,,8,,34.3
156,堡林,2024-04-11 17:00,20,,1.4,250,69,1011.4,1019.6,.7,1.35,,6,,30.7
156,堡林,2024-04-11 18:00,19.5,,2.2,250,65,1011.6,1019.8,1,.98,,2,,23
156,堡林,2024-04-11 19:00,17.6,,1.6,200,76,1011.6,1019.9,.5,.26,,2,,16.3
156,堡林,2024-04-11 20:00,16.8,,1,200,85,1011.9,1020.2,0,.05,,0,,14
156,堡林,2024-04-11 21:00,16,,1.9,200,89,1012.4,1020.8,,,,0,,13.5
156,堡林,2024-04-11 22:00,15.5,,1.3,200,91,1012.8,1021.2,,,,0,,12.3
156,堡林,2024-04-11 23:00,15,,.6,180,94,1012.6,1021,,,,0,,11.3
156,堡林,2024-04-12 00:00,14.6,,.7,230,96,1012.7,1021.1,,,,2,,10.6
156,堡林,2024-04-12 01:00,14.1,,.3,0,99,1012.5,1020.9,,,,0,,10
156,堡林,2024-04-12 02:00,13.5,,.9,50,98,1012,1020.4,,,,0,,9.6
156,堡林,2024-04-12 03:00,12.9,,.2,0,99,1011.6,1020,,,,2,,8.9
156,堡林,2024-04-12 04:00,12,,.6,90,99,1011.4,1019.9,,,,0,,8.4
156,堡林,2024-04-12 05:00,12.2,,.4,0,99,1011.5,1020,,,,0,,8.1
156,堡林,2024-04-12 06:00,11.5,,.2,0,99,1011.4,1019.9,,,,7,,7.9
156,堡林,2024-04-12 07:00,11.6,,.3,0,99,1011.4,1019.9,.1,.19,,8,,10.6
156,堡林,2024-04-12 08:00,13.7,,.5,50,98,1011.5,1019.9,.9,.8,,7,,16.8
156,堡林,2024-04-12 09:00,15.3,,.2,0,91,1011.3,1019.7,.7,1.2,,7,,23.2
156,堡林,2024-04-12 10:00,18.6,,.9,50,73,1011,1019.2,.9,2.06,,4,,39.9
156,堡林,2024-04-12 11:00,20.9,,1.8,70,52,1010.6,1018.8,1,2.94,,3,,45.1
156,堡林,2024-04-12 12:00,21.5,,1,200,51,1009.9,1018.1,1,2.96,,7,,38.8
156,堡林,2024-04-12 13:00,23.5,,1.4,360,45,1009.1,1017.2,1,3.56,,0,,52.8
156,堡林,2024-04-12 14:00,24.2,,1.4,320,44,1008.2,1016.2,1,3.18,,5,,48.8
156,堡林,2024-04-12 15:00,24.1,,.9,340,42,1007.4,1015.4,1,2.12,,7,,42.5
156,堡林,2024-04-12 16:00,25.6,,1.5,270,38,1006.8,1014.8,1,2.08,,6,,46
156,堡林,2024-04-12 17:00,22.2,,2,360,55,1006.6,1014.7,.3,.86,,9,,27.1
156,堡林,2024-04-12 18:00,20.4,,2.5,270,60,1007.4,1015.6,0,.42,,9,,22.8
156,堡林,2024-04-12 19:00,19.9,,1.8,270,62,1008.2,1016.4,0,.18,,7,,19.7
156,堡林,2024-04-12 20:00,18.8,,.7,230,68,1008.6,1016.8,0,.05,,6,,17.7
156,堡林,2024-04-12 21:00,17.7,,1.1,230,72,1009.4,1017.7,,,,3,,14.7
156,堡林,2024-04-12 22:00,17.2,,.6,230,70,1009.6,1017.9,,,,0,,13.8
156,堡林,2024-04-12 23:00,17.1,,.5,270,77,1009.5,1017.8,,,,0,,12.7
156,堡林,2024-04-13 00:00,16.1,,.6,50,82,1009.5,1017.8,,,,1,,11.8
156,堡林,2024-04-13 01:00,15.7,,.6,270,89,1009.6,1018,,,,0,,11
156,堡林,2024-04-13 02:00,14.6,,.2,0,92,1009.3,1017.7,,,,0,,10.5
156,堡林,2024-04-13 03:00,14.2,,.8,70,97,1009.3,1017.7,,,,1,,10.1
156,堡林,2024-04-13 04:00,13.4,,.7,250,99,1009.3,1017.7,,,,0,,9.6
156,堡林,2024-04-13 05:00,13.4,,.5,270,99,1009.2,1017.6,,,,0,,8.9
156,堡林,2024-04-13 06:00,12.3,,.9,270,99,1009.5,1018,,,,0,,8.5
156,堡林,2024-04-13 07:00,12.8,,.4,0,99,1009.9,1018.3,.3,.2,,0,,10.5
156,堡林,2024-04-13 08:00,14.3,,.4,0,98,1010.3,1018.7,1,.85,,0,,17.9
156,堡林,2024-04-13 09:00,17,,.7,20,83,1010.6,1018.9,1,1.63,,0,,32
156,堡林,2024-04-13 10:00,19.4,,.8,270,68,1010.6,1018.8,1,2.36,,0,,39.9
156,堡林,2024-04-13 11:00,21.9,,1.2,270,58,1009.9,1018,1,2.94,,0,,47.1
156,堡林,2024-04-13 12:00,24.3,,1.2,270,52,1009.1,1017.1,1,3.29,,0,,51.3
156,堡林,2024-04-13 13:00,24.9,,1.5,290,44,1008.4,1016.5,1,3.36,,0,,55.2
156,堡林,2024-04-13 14:00,25.7,,2.3,270,38,1008.2,1016.2,1,3.15,,0,,49.7
156,堡林,2024-04-13 15:00,27.4,,2.5,250,39,1007.6,1015.6,1,2.95,,0,,51.3
156,堡林,2024-04-13 16:00,27,,1.7,290,37,1007.4,1015.4,1,2.35,,0,,46.4
156,堡林,2024-04-13 17:00,24.9,,1.9,270,49,1007.4,1015.5,1,1.63,,0,,36.2
156,堡林,2024-04-13 18:00,23.5,,1.5,290,53,1007.7,1015.7,1,.86,,0,,26.4
156,堡林,2024-04-13 19:00,21.6,,2,270,56,1008.6,1016.7,.4,.24,,0,,20.7
156,堡林,2024-04-13 20:00,20.4,,.7,270,56,1009.5,1017.7,0,.04,,0,,18
156,堡林,2024-04-13 21:00,19.9,,.5,250,54,1010,1018.2,,,,3,,16.5
156,堡林,2024-04-13 22:00,18.6,,1.5,230,64,1010.3,1018.5,,,,0,,14.7
156,堡林,2024-04-13 23:00,18.2,,.7,270,66,1010.4,1018.6,,,,0,,14.5
156,堡林,2024-04-14 00:00,17.1,,.5,270,76,1010.3,1018.6,,,,0,,12.9
156,堡林,2024-04-14 01:00,16.7,,.3,0,78,1010.5,1018.8,,,,0,,12.1
156,堡林,2024-04-14 02:00,16.3,,.7,270,76,1010.8,1019.1,,,,0,,11.4
156,堡林,2024-04-14 03:00,15,,.3,0,88,1010.5,1018.9,,,,0,,10.6
156,堡林,2024-04-14 04:00,14.8,,.6,50,91,1010.3,1018.7,,,,0,,10.2
156,堡林,2024-04-14 05:00,14,,.5,50,97,1010.1,1018.5,,,,0,,9.4
156,堡林,2024-04-14 06:00,13.8,,.4,0,97,1010,1018.4,,,,0,,9.1
156,堡林,2024-04-14 07:00,13.2,,.3,0,99,1010.1,1018.5,.4,.24,,0,,11
156,堡林,2024-04-14 08:00,16.1,,.4,0,89,1010.7,1019,1,.96,,3,,14.8
156,堡林,2024-04-14 09:00,18.9,,.4,0,70,1010.8,1019,1,1.67,,3,,26.4
156,堡林,2024-04-14 10:00,22.3,,.9,70,50,1010.3,1018.4,1,2.35,,4,,35.5
156,堡林,2024-04-14 11:00,23.9,,2.2,180,41,1009.6,1017.6,1,2.79,,7,,41.1
156,堡林,2024-04-14 12:00,25.3,,4,180,40,1009.3,1017.4,1,2.94,,7,,43
156,堡林,2024-04-14 13:00,24.9,,3.7,180,39,1008.5,1016.6,1,2.94,,8,,43.5
156,堡林,2024-04-14 14:00,25,,5.2,180,38,1007.9,1016,1,2.65,,9,,41.1
156,堡林,2024-04-14 15:00,24.7,,4.6,180,38,1007.5,1015.5,1,2.22,,9,,39
156,堡林,2024-04-14 16:00,24,,3.8,180,39,1007.7,1015.7,.3,1.52,,9,,34
156,堡林,2024-04-14 17:00,23.2,,3.7,180,45,1008.1,1016.2,.9,1.45,,8,,31.6
156,堡林,2024-04-14 18:00,22.3,,1.9,140,47,1008,1016.1,1,.9,,5,,25.6
156,堡林,2024-04-14 19:00,20.7,,2.4,140,54,1008,1016.2,.5,.27,,7,,20.6
156,堡林,2024-04-14 20:00,20.3,,1.7,160,61,1008.2,1016.4,0,.05,,10,,19.8
156,堡林,2024-04-14 21:00,20.2,,.2,0,67,1008.2,1016.4,,,,10,,19.6
156,堡林,2024-04-14 22:00,20.2,,.9,180,69,1007.7,1015.9,,,,8,,18.7
156,堡林,2024-04-14 23:00,20.4,,.9,110,69,1006.9,1015.1,,,,10,,18.4
156,堡林,2024-04-15 00:00,20.1,,2.5,160,69,1006.2,1014.4,,,,1,,17.8
156,堡林,2024-04-15 01:00,19.9,,3.3,160,71,1005.4,1013.6,,,,10,,17.8
156,堡林,2024-04-15 02:00,20,,3.2,180,71,1004,1012.2,,,,10,,17.8
156,堡林,2024-04-15 03:00,19.9,,3.8,180,64,1003.7,1011.9,,,,10,,18
156,堡林,2024-04-15 04:00,19.6,,3.9,180,66,1003.4,1011.5,,,,10,,18
156,堡林,2024-04-15 05:00,19.5,0,4.2,180,64,1002.8,1010.9,,,,10,,16.9
156,堡林,2024-04-15 06:00,19.1,0,3.7,180,69,1002.4,1010.5,0,.06,,10,,17.2
156,堡林,2024-04-15 07:00,17.7,,3.1,180,91,1001.9,1010.1,0,.09,,10,,17.7
156,堡林,2024-04-15 08:00,16.1,1,3.5,200,99,1001.9,1010.2,0,.1,,10,,16.7
156,堡林,2024-04-15 09:00,16.6,.4,3.4,200,99,1002.6,1010.9,0,.32,,10,,18
156,堡林,2024-04-15 10:00,16.9,.6,1.9,200,99,1002.7,1010.9,0,.46,,10,,20.2
156,堡林,2024-04-15 11:00,17.2,.2,2.3,200,99,1003.2,1011.4,0,.71,,10,,21
156,堡林,2024-04-15 12:00,18.4,.1,4,200,98,1002.7,1010.9,0,1.14,,10,,23.5
156,堡林,2024-04-15 13:00,18.5,,4.6,180,97,1002.4,1010.6,0,.95,,9,,21
156,堡林,2024-04-15 14:00,18.7,0,2.4,200,95,1002.7,1010.9,0,.72,,10,,20.9
156,堡林,2024-04-15 15:00,19.1,0,3.2,180,92,1002.1,1010.2,0,.79,,10,,22.1
156,堡林,2024-04-15 16:00,19.1,,1.8,180,91,1001.7,1009.8,0,.98,,9,,23.1
156,堡林,2024-04-15 17:00,19,,2,230,96,1002,1010.1,0,.45,,9,,21.2
156,堡林,2024-04-15 18:00,19,,1.2,230,97,1002,1010.1,0,.47,,7,,20.7
156,堡林,2024-04-15 19:00,17.6,,1.2,290,99,1002.6,1010.8,.1,.2,,0,,18.4
156,堡林,2024-04-15 20:00,16.1,,1,320,99,1003.8,1012.1,0,.06,,2,,17.2
156,堡林,2024-04-15 21:00,15.3,,.5,360,99,1004.1,1012.4,,,,9,,16.7
156,堡林,2024-04-15 22:00,14.7,,1.5,270,99,1004.9,1013.2,,,,2,,15.9
156,堡林,2024-04-15 23:00,14.1,,1.2,230,99,1005,1013.3,,,,0,,14.8
156,堡林,2024-04-16 00:00,14.1,,1.3,250,99,1005.5,1013.8,,,,9,,15.2
156,堡林,2024-04-16 01:00,13.8,,.8,180,99,1005,1013.4,,,,0,,15
156,堡林,2024-04-16 02:00,13.8,,.7,230,99,1004.6,1013,,,,2,,14.8
156,堡林,2024-04-16 03:00,13.7,,1.3,230,99,1004.6,1013,,,,9,,14.9
156,堡林,2024-04-16 04:00,13.7,,.7,250,99,1004.2,1012.6,,,,9,,14.8
156,堡林,2024-04-16 05:00,13.3,,1.1,230,99,1004.3,1012.7,,,,9,,14.7
156,堡林,2024-04-16 06:00,13,,2.1,270,99,1004.8,1013.2,0,.06,,9,,14.4
156,堡林,2024-04-16 07:00,13.1,,.6,250,99,1005.3,1013.7,0,.11,,9,,14.8
156,堡林,2024-04-16 08:00,13.8,,1.6,270,99,1005.8,1014.2,0,.34,,9,,16.6
156,堡林,2024-04-16 09:00,13.8,,1.7,270,99,1006.1,1014.5,0,.57,,9,,18
156,堡林,2024-04-16 10:00,14.1,,1.2,270,99,1006.6,1015,0,.79,,10,,19.9
156,堡林,2024-04-16 11:00,15.4,,1,270,97,1006.4,1014.7,0,1.18,,9,,22.3
156,堡林,2024-04-16 12:00,17.1,,1.9,270,88,1005.9,1014.2,.2,1.73,,9,,28.2
156,堡林,2024-04-16 13:00,17.8,,1.6,180,83,1005.2,1013.4,.5,2.21,,6,,31.5
156,堡林,2024-04-16 14:00,20.1,,1.7,320,74,1004.6,1012.8,1,3.23,,3,,38.2
156,堡林,2024-04-16 15:00,20.4,,2.6,290,60,1003.9,1012.1,1,3,,0,,39.3
156,堡林,2024-04-16 16:00,21.2,,1.9,270,51,1003.6,1011.7,1,2.45,,0,,36.8
156,堡林,2024-04-16 17:00,20.8,,1.2,360,49,1004.2,1012.3,1,1.69,,0,,30.8
156,堡林,2024-04-16 18:00,19.3,,1.6,320,45,1004.5,1012.6,1,.95,,0,,23
156,堡林,2024-04-16 19:00,17.6,,1.3,50,42,1004.3,1012.5,.4,.28,,0,,17.3
156,堡林,2024-04-16 20:00,16.2,,.8,290,51,1004.2,1012.5,0,.05,,0,,14.2
156,堡林,2024-04-16 21:00,15.2,,1.3,320,61,1005,1013.3,,,,0,,12.7
156,堡林,2024-04-16 22:00,13.5,,1.2,230,75,1005.6,1014,,,,0,,11.7
156,堡林,2024-04-16 23:00,12.2,,.7,230,91,1005.9,1014.3,,,,0,,10.5
156,堡林,2024-04-17 00:00,11.5,,1.1,200,98,1006.4,1014.9,,,,0,,9.9
156,堡林,2024-04-17 01:00,11.1,,.9,230,99,1006.2,1014.7,,,,3,,9.3
156,堡林,2024-04-17 02:00,11,,.2,0,99,1006.1,1014.6,,,,0,,8.8
156,堡林,2024-04-17 03:00,9.9,,1,50,99,1005.6,1014.1,,,,7,,8.5
