瘤痢,瘤痢疙,老矫,扁柯(∑C),碍荐樊(mm),浅加(m/s),浅氢(16规困),嚼档(%),泅瘤扁拘(hPa),秦搁扁拘(hPa),老炼(hr),老荤(MJ/m2),利汲(cm),傈款樊(10盒困),瘤搁惑怕(瘤搁惑怕内靛),瘤搁柯档(∑C)
285,钦玫,2022-02-09 23:00,2,,0,0,57,1018.5,1021.9,,,,10,,1.5
285,钦玫,2022-02-10 00:00,1.6,,0,0,59,1018.5,1021.9,,,,10,,1.5
285,钦玫,2022-02-10 01:00,1.7,,0,0,60,1018.1,1021.5,,,,10,,1.3
285,钦玫,2022-02-10 02:00,1.1,,0,0,62,1017.9,1021.3,,,,10,,1
285,钦玫,2022-02-10 03:00,1.2,,.1,0,57,1017.9,1021.3,,,,9,,1
285,钦玫,2022-02-10 04:00,1.2,,.4,0,60,1017.7,1021.1,,,,10,,1
285,钦玫,2022-02-10 05:00,.6,,0,0,67,1017.5,1020.9,,,,8,,.6
285,钦玫,2022-02-10 06:00,.5,,.5,90,64,1017.6,1021,,,,9,,.9
285,钦玫,2022-02-10 07:00,.7,,0,0,64,1017.9,1021.3,,,,10,,.8
285,钦玫,2022-02-10 08:00,.7,,0,0,64,1018.3,1021.7,0,,,6,,.8
285,钦玫,2022-02-10 09:00,1.8,,0,0,58,1018.6,1022,.7,,,0,,1
285,钦玫,2022-02-10 10:00,4.8,,.4,0,47,1018.5,1021.8,.8,,,7,,6.7
285,钦玫,2022-02-10 11:00,7.6,,.7,110,26,1018.4,1021.7,1,,,6,,13.7
285,钦玫,2022-02-10 12:00,8.5,,1.6,160,18,1017.7,1021,.9,,,6,,16.9
285,钦玫,2022-02-10 13:00,9.7,,.7,140,17,1016.6,1019.9,1,,,0,,20.6
285,钦玫,2022-02-10 14:00,10.7,,1,140,16,1015.9,1019.2,1,,,0,,26.4
285,钦玫,2022-02-10 15:00,11.4,,1.9,70,16,1015.3,1018.5,1,,,0,,24.8
285,钦玫,2022-02-10 16:00,11.3,,1.5,20,15,1015.6,1018.8,1,,,0,,19.4
285,钦玫,2022-02-10 17:00,10.3,,2.5,340,15,1016.1,1019.4,1,,,0,,9.1
285,钦玫,2022-02-10 18:00,8.7,,2,340,17,1016.8,1020.1,.5,,,0,,5.1
285,钦玫,2022-02-10 19:00,7.4,,1.1,320,23,1018,1021.3,0,,,0,,2.5
285,钦玫,2022-02-10 20:00,3.6,,.1,0,36,1018.7,1022,,,,0,,-.6
285,钦玫,2022-02-10 21:00,1.9,,.1,0,48,1019,1022.4,,,,0,,-1.8
285,钦玫,2022-02-10 22:00,.4,,.5,160,53,1019.7,1023.1,,,,0,,-2.5
285,钦玫,2022-02-10 23:00,-.8,,.7,50,55,1020.1,1023.5,,,,0,,-3.6
285,钦玫,2022-02-11 00:00,-2.2,,0,0,62,1020.8,1024.2,,,,0,,-4.5
285,钦玫,2022-02-11 01:00,-2.8,,0,0,67,1020.4,1023.8,,,,0,,-4.8
285,钦玫,2022-02-11 02:00,-3.4,,0,0,63,1020.6,1024,,,,9,,-5
285,钦玫,2022-02-11 03:00,-4.1,,0,0,72,1020.6,1024.1,,,,10,,-5.2
285,钦玫,2022-02-11 04:00,-4.3,,.1,0,70,1021.2,1024.7,,,,0,,-5.5
285,钦玫,2022-02-11 05:00,-5.3,,0,0,74,1021.2,1024.7,,,,0,,-6
285,钦玫,2022-02-11 06:00,-5.6,,0,0,76,1021.7,1025.2,,,,0,,-6.3
285,钦玫,2022-02-11 07:00,-5.8,,.3,0,72,1022.5,1026,,,,0,,-6.2
285,钦玫,2022-02-11 08:00,-6,,0,0,79,1023.3,1026.8,.3,,,0,,-5.4
285,钦玫,2022-02-11 09:00,-3.3,,0,0,69,1024,1027.5,1,,,0,,-2.9
285,钦玫,2022-02-11 10:00,.6,,0,0,52,1023.8,1027.2,1,,,0,,8.9
285,钦玫,2022-02-11 11:00,5.7,,.2,0,34,1023.7,1027,1,,,0,,17.3
285,钦玫,2022-02-11 12:00,7.7,,.7,160,25,1023,1026.3,1,,,0,,23.3
285,钦玫,2022-02-11 13:00,9.4,,1.2,200,21,1021.7,1025,1,,,0,,26.6
285,钦玫,2022-02-11 14:00,10.7,,.7,160,18,1020.5,1023.8,1,,,0,,27.3
285,钦玫,2022-02-11 15:00,11.5,,1.3,140,15,1020.1,1023.4,1,,,0,,25.2
285,钦玫,2022-02-11 16:00,11.9,,1,90,14,1019.8,1023,1,,,0,,19.5
285,钦玫,2022-02-11 17:00,10.9,,1.2,140,17,1019.8,1023.1,1,,,0,,9.2
285,钦玫,2022-02-11 18:00,9.2,,1.4,90,20,1020.5,1023.8,.5,,,0,,4.7
285,钦玫,2022-02-11 19:00,5.5,,0,0,31,1021,1024.3,0,,,0,,.9
285,钦玫,2022-02-11 20:00,3.3,,0,0,41,1021.1,1024.5,,,,1,,-.8
285,钦玫,2022-02-11 21:00,1.5,,0,0,47,1020.9,1024.3,,,,4,,-2
285,钦玫,2022-02-11 22:00,0,,1.2,230,52,1021.4,1024.8,,,,4,,-2.1
285,钦玫,2022-02-11 23:00,-.6,,.7,200,56,1021.8,1025.2,,,,6,,-2.7
285,钦玫,2022-02-12 00:00,-.8,,.5,200,59,1022,1025.4,,,,7,,-2.4
285,钦玫,2022-02-12 01:00,-1.1,,.6,230,53,1022.2,1025.6,,,,6,,-2.7
285,钦玫,2022-02-12 02:00,-1.4,,.2,0,59,1022.2,1025.6,,,,10,,-1.8
285,钦玫,2022-02-12 03:00,-1.5,,0,0,62,1022.1,1025.5,,,,8,,-2.3
285,钦玫,2022-02-12 04:00,-2.1,,0,0,65,1022,1025.4,,,,9,,-2.8
285,钦玫,2022-02-12 05:00,-1.8,,0,0,64,1022,1025.4,,,,9,,-2.1
285,钦玫,2022-02-12 06:00,-1.9,,0,0,64,1022.2,1025.6,,,,10,,-2.9
285,钦玫,2022-02-12 07:00,-2.3,,.3,0,66,1022.5,1025.9,,,,8,,-3.5
285,钦玫,2022-02-12 08:00,-2.2,,.4,0,64,1022.9,1026.3,0,,,7,,-1.9
285,钦玫,2022-02-12 09:00,-.2,,0,0,58,1022.9,1026.3,.9,,,0,,.1
285,钦玫,2022-02-12 10:00,4,,0,0,41,1022.4,1025.8,1,,,0,,11.4
285,钦玫,2022-02-12 11:00,7.8,,.6,180,27,1022,1025.3,1,,,0,,19.5
285,钦玫,2022-02-12 12:00,11,,1.6,70,21,1020.8,1024.1,1,,,3,,25.3
285,钦玫,2022-02-12 13:00,11.9,,1.7,110,16,1019.6,1022.8,1,,,0,,28
285,钦玫,2022-02-12 14:00,12.2,,1.8,140,14,1018.8,1022,1,,,0,,28.2
285,钦玫,2022-02-12 15:00,12.9,,1.3,110,13,1018.2,1021.4,1,,,0,,26.1
285,钦玫,2022-02-12 16:00,12.7,,1.1,110,12,1017.9,1021.1,1,,,0,,20.8
285,钦玫,2022-02-12 17:00,12.4,,1,50,13,1017.9,1021.1,1,,,0,,10.4
285,钦玫,2022-02-12 18:00,9.9,,0,0,19,1018.3,1021.6,.5,,,0,,4.9
285,钦玫,2022-02-12 19:00,6.2,,0,0,39,1018.7,1022,0,,,0,,1.7
285,钦玫,2022-02-12 20:00,4.5,,.9,340,35,1019.4,1022.7,,,,0,,1.3
285,钦玫,2022-02-12 21:00,2.9,,.4,0,45,1020,1023.4,,,,0,,.2
285,钦玫,2022-02-12 22:00,2,,0,0,53,1020.4,1023.8,,,,0,,-.9
285,钦玫,2022-02-12 23:00,1.1,,0,0,54,1020.3,1023.7,,,,0,,-1.5
285,钦玫,2022-02-13 00:00,.2,,.6,200,60,1020,1023.4,,,,5,,-1.7
285,钦玫,2022-02-13 01:00,-.4,,.8,200,64,1019.9,1023.3,,,,5,,-2
285,钦玫,2022-02-13 02:00,-1,,.4,0,66,1019.7,1023.1,,,,6,,-2
285,钦玫,2022-02-13 03:00,-1.2,,0,0,70,1019.6,1023,,,,8,,-1.9
285,钦玫,2022-02-13 04:00,-1.8,,0,0,76,1018.8,1022.2,,,,8,,-2.3
285,钦玫,2022-02-13 05:00,-2.1,,0,0,77,1018.5,1021.9,,,,7,,-2.8
285,钦玫,2022-02-13 06:00,-1.6,,.2,0,75,1018.8,1022.2,,,,9,,-1.6
285,钦玫,2022-02-13 07:00,-1.6,,0,0,76,1018.8,1022.2,,,,9,,-1.6
285,钦玫,2022-02-13 08:00,-1.4,,0,0,76,1019.1,1022.5,0,,,6,,-.9
285,钦玫,2022-02-13 09:00,.1,,0,0,70,1019.1,1022.5,.5,,,5,,1.6
285,钦玫,2022-02-13 10:00,3.3,,0,0,61,1018.5,1021.9,1,,,6,,7.9
285,钦玫,2022-02-13 11:00,7.6,,.1,0,50,1018,1021.3,1,,,4,,17.7
285,钦玫,2022-02-13 12:00,10,,1.2,50,49,1017.6,1020.9,1,,,6,,21.1
285,钦玫,2022-02-13 13:00,11.4,,2.4,70,44,1015.9,1019.1,.8,,,7,,21.5
285,钦玫,2022-02-13 14:00,12.1,,2.4,20,41,1015.5,1018.7,1,,,7,,23.4
285,钦玫,2022-02-13 15:00,12.1,,3.4,20,36,1015,1018.2,.7,,,7,,19.2
285,钦玫,2022-02-13 16:00,11.8,,2.2,20,31,1015,1018.2,.5,,,8,,15.1
285,钦玫,2022-02-13 17:00,11.4,,2.4,50,34,1015,1018.2,0,,,8,,11.6
285,钦玫,2022-02-13 18:00,10.6,,1.2,20,37,1015.1,1018.4,0,,,10,,8.6
285,钦玫,2022-02-13 19:00,8,,0,0,43,1015.6,1018.9,0,,,5,,3.9
285,钦玫,2022-02-13 20:00,5.9,,0,0,57,1015.9,1019.2,,,,8,,2.6
285,钦玫,2022-02-13 21:00,4.9,,0,0,58,1017.1,1020.4,,,,8,,1.9
285,钦玫,2022-02-13 22:00,5,,.3,0,66,1017.6,1020.9,,,,6,,1.1
285,钦玫,2022-02-13 23:00,3,,0,0,71,1017.3,1020.7,,,,7,,.6
285,钦玫,2022-02-14 00:00,2,,.1,0,74,1017.4,1020.8,,,,7,,-.3
285,钦玫,2022-02-14 01:00,1.2,,.8,200,79,1017.6,1021,,,,6,,-.9
285,钦玫,2022-02-14 02:00,.4,,.6,230,80,1017.8,1021.2,,,,5,,-1.6
285,钦玫,2022-02-14 03:00,-.3,,.1,0,86,1018,1021.4,,,,0,,-.5
285,钦玫,2022-02-14 04:00,-1,,.3,0,88,1017.7,1021.1,,,,1,,-2.6
285,钦玫,2022-02-14 05:00,-1.4,,0,0,90,1017.5,1020.9,,,,0,,-3
285,钦玫,2022-02-14 06:00,-.9,,0,0,89,1017.7,1021.1,,,,1,,-1
285,钦玫,2022-02-14 07:00,-.6,,0,0,89,1017.8,1021.2,,,,0,,-.3
285,钦玫,2022-02-14 08:00,-.1,,0,0,89,1018.1,1021.5,0,,,7,,.8
285,钦玫,2022-02-14 09:00,1.2,,0,0,85,1018,1021.4,0,,,8,,4.6
285,钦玫,2022-02-14 10:00,3.5,,0,0,75,1017.7,1021,.5,,,5,,11.7
285,钦玫,2022-02-14 11:00,8.9,,.2,0,56,1017.2,1020.5,1,,,0,,21
285,钦玫,2022-02-14 12:00,10.9,,.6,180,47,1016.4,1019.7,1,,,1,,26.3
285,钦玫,2022-02-14 13:00,10.9,,.4,0,44,1015,1018.2,.4,,,7,,16.3
285,钦玫,2022-02-14 14:00,11.9,,1.4,180,36,1013.7,1016.9,0,,,9,,19.1
285,钦玫,2022-02-14 15:00,12.4,,1.3,320,30,1013.5,1016.7,.1,,,9,,18.2
285,钦玫,2022-02-14 16:00,12.8,,2.2,270,24,1013.2,1016.4,.4,,,6,,16.8
285,钦玫,2022-02-14 17:00,11.8,,2.9,250,27,1013.4,1016.6,1,,,5,,10.5
285,钦玫,2022-02-14 18:00,10.3,,1.5,250,30,1013.6,1016.9,.5,,,0,,5.9
285,钦玫,2022-02-14 19:00,8.5,,.2,0,33,1013.9,1017.2,0,,,0,,2.3
285,钦玫,2022-02-14 20:00,6.2,,1.2,230,38,1014.7,1018,,,,,,1.4
285,钦玫,2022-02-14 21:00,5,,1,230,44,1015,1018.3,,,,0,,.5
285,钦玫,2022-02-14 22:00,6.1,,1.3,250,42,1015.1,1018.4,,,,1,,.5
285,钦玫,2022-02-14 23:00,5.3,,1.2,250,52,1014.7,1018,,,,6,,.4
285,钦玫,2022-02-15 00:00,5.5,,1.5,270,59,1015.3,1018.6,,,,5,,2.1
285,钦玫,2022-02-15 01:00,4.4,,1.6,290,54,1015.5,1018.8,,,,1,,2.3
285,钦玫,2022-02-15 02:00,2.9,,1.1,270,50,1015.5,1018.8,,,,0,,-.9
285,钦玫,2022-02-15 03:00,2.2,,1.4,290,47,1015.4,1018.8,,,,0,,-1.5
285,钦玫,2022-02-15 04:00,1.5,,1,270,49,1015.1,1018.5,,,,0,,-2.6
285,钦玫,2022-02-15 05:00,.7,,.5,250,51,1015.3,1018.7,,,,0,,-3.3
285,钦玫,2022-02-15 06:00,-.2,,.7,200,56,1015.6,1019,,,,2,,-4
285,钦玫,2022-02-15 07:00,-.8,,.5,180,61,1015.9,1019.3,,,,6,,-3.7
285,钦玫,2022-02-15 08:00,-.7,,.3,0,59,1016.3,1019.7,0,,,6,,-3
285,钦玫,2022-02-15 09:00,1.5,,.4,0,48,1016.4,1019.8,.8,,,6,,1.5
285,钦玫,2022-02-15 10:00,2.8,,2.5,290,39,1016.4,1019.8,.8,,,2,,10.8
285,钦玫,2022-02-15 11:00,3.2,,3.1,320,32,1016.5,1019.8,1,,,0,,16.4
285,钦玫,2022-02-15 12:00,3.4,,3.4,320,31,1016,1019.3,1,,,0,,19.9
285,钦玫,2022-02-15 13:00,3.7,,3,290,31,1015,1018.3,1,,,0,,23.1
285,钦玫,2022-02-15 14:00,4.1,,2.5,290,29,1014.4,1017.7,1,,,0,,23.7
285,钦玫,2022-02-15 15:00,3.6,,3.1,320,30,1014.3,1017.6,1,,,0,,20.6
285,钦玫,2022-02-15 16:00,3,,2.8,290,30,1014.4,1017.7,1,,,0,,12.3
285,钦玫,2022-02-15 17:00,1.9,,2.8,270,34,1015.1,1018.5,1,,,0,,4.4
285,钦玫,2022-02-15 18:00,.5,,1.6,270,37,1015.6,1019,.7,,,0,,.7
285,钦玫,2022-02-15 19:00,-.5,,1.3,290,37,1016.5,1019.9,0,,,0,,-1.5
285,钦玫,2022-02-15 20:00,-1.5,,1,230,41,1016.9,1020.3,,,,0,,-2.9
285,钦玫,2022-02-15 21:00,-2.2,,1,200,45,1017.2,1020.6,,,,0,,-3.8
285,钦玫,2022-02-15 22:00,-2.6,,1.5,230,43,1018,1021.4,,,,0,,-4.4
285,钦玫,2022-02-15 23:00,-3.3,,1,200,46,1017.9,1021.3,,,,0,,-4.8
285,钦玫,2022-02-16 00:00,-3.4,,.9,270,42,1017.6,1021,,,,0,,-5.1
285,钦玫,2022-02-16 01:00,-3.8,,.5,270,44,1017.8,1021.2,,,,,,-5.6
285,钦玫,2022-02-16 02:00,-4.9,,1.2,200,53,1017.8,1021.3,,,,2,,-5.5
285,钦玫,2022-02-16 03:00,-5.5,,.4,0,55,1018,1021.5,,,,0,,-6.2
285,钦玫,2022-02-16 04:00,-6.3,,.9,200,60,1017.8,1021.3,,,,0,,-6.4
285,钦玫,2022-02-16 05:00,-6.4,,1,230,61,1018.1,1021.6,,,,0,,-6.2
285,钦玫,2022-02-16 06:00,-6.1,,.6,230,62,1018.2,1021.7,,,,0,,-6.4
285,钦玫,2022-02-16 07:00,-6.5,,.1,0,65,1018.5,1022,,,,0,,-7
285,钦玫,2022-02-16 08:00,-6.2,,.3,0,71,1018.6,1022.1,.4,,,5,,-4.5
285,钦玫,2022-02-16 09:00,-3.1,,.8,110,53,1018.7,1022.1,1,,,6,,-.1
285,钦玫,2022-02-16 10:00,-.7,,1.7,340,39,1018.5,1021.9,.8,,,7,,5.5
285,钦玫,2022-02-16 11:00,-.2,,1.5,320,35,1018.3,1021.7,.6,,,6,,7.3
285,钦玫,2022-02-16 12:00,.7,,2.3,290,32,1017.9,1021.3,.3,,,6,,16.5
285,钦玫,2022-02-16 13:00,.9,,3.4,320,28,1017.5,1020.9,.9,,,6,,21.5
285,钦玫,2022-02-16 14:00,.3,,2.2,290,29,1016.9,1020.3,.9,,,6,,16.9
285,钦玫,2022-02-16 15:00,.5,,4.7,340,29,1016.4,1019.8,1,,,7,,16.5
285,钦玫,2022-02-16 16:00,.3,,3.9,340,31,1016.2,1019.6,1,,,6,,10.8
285,钦玫,2022-02-16 17:00,-.3,,3.2,270,31,1016.5,1019.9,.9,,,6,,3.5
285,钦玫,2022-02-16 18:00,-1.8,,1.6,290,39,1017.1,1020.5,.6,,,5,,-.8
285,钦玫,2022-02-16 19:00,-2.5,,2.1,320,37,1017.7,1021.1,0,,,4,,-3
285,钦玫,2022-02-16 20:00,-3.2,,1.8,320,37,1018.2,1021.6,,,,3,,-4.4
285,钦玫,2022-02-16 21:00,-3.5,,2.1,340,34,1018.4,1021.8,,,,0,,-4.9
285,钦玫,2022-02-16 22:00,-3.9,,1.6,320,37,1018.6,1022,,,,0,,-5.3
285,钦玫,2022-02-16 23:00,-4.1,,3.2,320,36,1019,1022.5,,,,1,,-5.4
285,钦玫,2022-02-17 00:00,-4.4,,2.7,320,39,1019.4,1022.9,,,,0,,-5.7
285,钦玫,2022-02-17 01:00,-4.7,,2.5,320,36,1019.7,1023.2,,,,0,,-6.2
285,钦玫,2022-02-17 02:00,-5.1,,2.4,290,34,1019.7,1023.2,,,,1,,-6.5
285,钦玫,2022-02-17 03:00,-5.5,,1.3,340,34,1020,1023.5,,,,0,,-7.2
285,钦玫,2022-02-17 04:00,-5.8,,1,290,34,1020.9,1024.4,,,,0,,-7.7
285,钦玫,2022-02-17 05:00,-6.5,,1.4,290,36,1021.4,1024.9,,,,0,,-7.8
285,钦玫,2022-02-17 06:00,-8.5,,.5,70,51,1021.8,1025.3,,,,0,,-8.8
285,钦玫,2022-02-17 07:00,-9.4,,.2,0,59,1022.2,1025.7,,,,0,,-9.3
285,钦玫,2022-02-17 08:00,-9.1,,.6,200,61,1023,1026.5,.4,,,0,,-7.8
285,钦玫,2022-02-17 09:00,-5.1,,.8,230,38,1023.5,1027,1,,,0,,-5
285,钦玫,2022-02-17 10:00,-4.2,,2.7,70,35,1023,1026.5,1,,,3,,2.6
285,钦玫,2022-02-17 11:00,-2.8,,2,160,29,1022.8,1026.2,1,,,7,,12
285,钦玫,2022-02-17 12:00,-1.4,,1.2,200,24,1022.6,1026,1,,,7,,17.3
285,钦玫,2022-02-17 13:00,.1,,1.9,110,20,1021.4,1024.8,1,,,0,,21.3
285,钦玫,2022-02-17 14:00,1.2,,1.2,140,18,1020.8,1024.2,1,,,0,,22.8
285,钦玫,2022-02-17 15:00,2.2,,1.8,160,16,1021.2,1024.6,1,,,0,,20.6
285,钦玫,2022-02-17 16:00,2.9,,1.9,70,15,1021.6,1025,1,,,0,,13.4
285,钦玫,2022-02-17 17:00,2.3,,2.3,50,15,1022.2,1025.6,1,,,0,,2.9
285,钦玫,2022-02-17 18:00,.9,,2.4,70,18,1022.7,1026.1,.9,,,0,,-.5
285,钦玫,2022-02-17 19:00,-.6,,1,70,23,1023.6,1027,0,,,0,,-3.3
285,钦玫,2022-02-17 20:00,-2.9,,.7,360,34,1024.4,1027.9,,,,0,,-5.3
285,钦玫,2022-02-17 21:00,-4.2,,0,0,38,1024.8,1028.3,,,,0,,-6.4
285,钦玫,2022-02-17 22:00,-5.2,,0,0,42,1025.6,1029.1,,,,0,,-6.9
285,钦玫,2022-02-17 23:00,-6.6,,0,0,53,1026.3,1029.8,,,,0,,-7.2
285,钦玫,2022-02-18 00:00,-6.9,,.3,0,54,1026.8,1030.3,,,,4,,-7.4
285,钦玫,2022-02-18 01:00,-7.7,,.1,0,58,1027.4,1030.9,,,,6,,-7.8
285,钦玫,2022-02-18 02:00,-8.3,,.7,200,63,1027.6,1031.1,,,,6,,-7.8
285,钦玫,2022-02-18 03:00,-8.8,,.4,0,63,1028,1031.5,,,,4,,-8.3
285,钦玫,2022-02-18 04:00,-9.7,,.7,230,64,1027.9,1031.5,,,,6,,-8.5
285,钦玫,2022-02-18 05:00,-10.1,,.5,230,70,1028.1,1031.7,,,,4,,-8.6
285,钦玫,2022-02-18 06:00,-10.3,,.2,0,72,1028.4,1032,,,,7,,-8.7
285,钦玫,2022-02-18 07:00,-10.5,,.1,0,75,1029.3,1032.9,,,,6,,-9
285,钦玫,2022-02-18 08:00,-9.8,,0,0,75,1029.8,1033.4,.2,,,5,,-6.5
285,钦玫,2022-02-18 09:00,-7.3,,0,0,60,1029.9,1033.4,1,,,4,,-3
285,钦玫,2022-02-18 10:00,-3.6,,0,0,42,1029.5,1033,1,,,4,,6.5
285,钦玫,2022-02-18 11:00,-.1,,.9,160,29,1029,1032.4,1,,,3,,15.2
285,钦玫,2022-02-18 12:00,3.1,,.9,140,26,1027.6,1031,1,,,0,,21.5
285,钦玫,2022-02-18 13:00,5.4,,1.5,360,26,1026,1029.4,1,,,1,,24.2
285,钦玫,2022-02-18 14:00,6.6,,.7,360,24,1024.7,1028,1,,,0,,25.9
285,钦玫,2022-02-18 15:00,6.9,,1,290,22,1024.3,1027.6,1,,,0,,23.3
285,钦玫,2022-02-18 16:00,7.9,,1.2,360,21,1023.7,1027,1,,,0,,17.3
285,钦玫,2022-02-18 17:00,7.4,,1.2,90,21,1023.3,1026.6,1,,,0,,7.1
285,钦玫,2022-02-18 18:00,5.7,,1,90,25,1022.8,1026.1,.4,,,,,3.1
285,钦玫,2022-02-18 19:00,3.3,,0,0,34,1022.6,1026,0,,,6,,.2
285,钦玫,2022-02-18 20:00,1.8,,.6,200,41,1023,1026.4,,,,9,,.4
285,钦玫,2022-02-18 21:00,1.3,,.3,0,41,1023.1,1026.5,,,,9,,.3
285,钦玫,2022-02-18 22:00,.5,,0,0,48,1023.3,1026.7,,,,9,,-.3
285,钦玫,2022-02-18 23:00,-.2,,.6,20,48,1022.3,1025.7,,,,9,,-.8
285,钦玫,2022-02-19 00:00,-.1,,.9,200,51,1022.5,1025.9,,,,9,,-.7
285,钦玫,2022-02-19 01:00,-.2,,.2,0,52,1022.5,1025.9,,,,10,,-.2
285,钦玫,2022-02-19 02:00,-.3,,.3,0,52,1022.3,1025.7,,,,10,,-.1
285,钦玫,2022-02-19 03:00,-.3,,0,0,54,1021.2,1024.6,,,,10,,-.1
285,钦玫,2022-02-19 04:00,0,,.3,0,54,1021,1024.4,,,,10,,.1
285,钦玫,2022-02-19 05:00,-.1,,.4,0,52,1020.6,1024,,,,10,,.2
285,钦玫,2022-02-19 06:00,.1,,0,0,55,1020,1023.4,,,,10,,.4
285,钦玫,2022-02-19 07:00,0,,.3,0,56,1019.7,1023.1,,,,10,,.1
285,钦玫,2022-02-19 08:00,-.2,,0,0,57,1019.6,1023,0,,,3,,-1.4
285,钦玫,2022-02-19 09:00,1,,0,0,53,1019.2,1022.6,.8,,,5,,2.1
285,钦玫,2022-02-19 10:00,3.1,,.2,0,46,1019.3,1022.7,.2,,,10,,7.5
285,钦玫,2022-02-19 11:00,5.2,,0,0,39,1019,1022.3,0,,,10,,10.7
285,钦玫,2022-02-19 12:00,6.9,,2.4,340,39,1018.9,1022.2,.1,,,10,,14.6
285,钦玫,2022-02-19 13:00,6.6,,1.7,320,41,1017.8,1021.1,0,,,10,,13.6
285,钦玫,2022-02-19 14:00,7.3,,1.8,290,31,1016.4,1019.7,0,,,8,,16.5
285,钦玫,2022-02-19 15:00,8.4,,2.2,320,25,1015.5,1018.8,.9,,,8,,20.6
285,钦玫,2022-02-19 16:00,8.2,,2.7,340,21,1015.4,1018.7,1,,,5,,14.8
285,钦玫,2022-02-19 17:00,7,,2.1,320,27,1015.2,1018.5,.5,,,7,,8.5
285,钦玫,2022-02-19 18:00,5.7,,2.2,340,33,1015.3,1018.6,0,,,7,,4.8
285,钦玫,2022-02-19 19:00,4.4,,1.6,320,37,1015.9,1019.2,0,,,8,,2.1
285,钦玫,2022-02-19 20:00,2.8,,.1,0,43,1015.6,1018.9,,,,6,,0
285,钦玫,2022-02-19 21:00,1.8,,.9,250,48,1015.9,1019.3,,,,9,,-.1
285,钦玫,2022-02-19 22:00,.8,,.9,230,54,1016.7,1020.1,,,,8,,-.7
285,钦玫,2022-02-19 23:00,1.9,,1.2,270,46,1017,1020.4,,,,9,,-.3
285,钦玫,2022-02-20 00:00,1.2,,2.8,290,47,1017.6,1021,,,,9,,-.6
285,钦玫,2022-02-20 01:00,-.3,,2.2,290,44,1018.4,1021.8,,,,7,,-2.2
285,钦玫,2022-02-20 02:00,-1.6,,2.4,320,42,1018.9,1022.3,,,,6,,-3.4
285,钦玫,2022-02-20 03:00,-2.4,,1,320,39,1018.8,1022.2,,,,5,,-4.6
285,钦玫,2022-02-20 04:00,-2.9,,.9,340,41,1018.3,1021.7,,,,3,,-4.7
285,钦玫,2022-02-20 05:00,-3.2,,.9,360,41,1018.5,1021.9,,,,2,,-5.5
285,钦玫,2022-02-20 06:00,-3.6,,1.3,360,40,1018.8,1022.2,,,,0,,-5.9
285,钦玫,2022-02-20 07:00,-4,,.9,340,40,1019.7,1023.2,,,,0,,-6.3
285,钦玫,2022-02-20 08:00,-3.7,,2.1,340,37,1020.3,1023.8,.5,,,0,,-4.8
285,钦玫,2022-02-20 09:00,-2.5,,1.7,340,32,1021.2,1024.6,1,,,0,,-3.4
285,钦玫,2022-02-20 10:00,-1.4,,2.3,320,26,1021.4,1024.8,1,,,0,,7
285,钦玫,2022-02-20 11:00,-.2,,3.9,340,20,1021.7,1025.1,1,,,0,,12.4
285,钦玫,2022-02-20 12:00,.9,,4.6,360,16,1021.4,1024.8,1,,,0,,17
285,钦玫,2022-02-20 13:00,1.6,,4.7,360,14,1020.5,1023.9,1,,,0,,17.7
285,钦玫,2022-02-20 14:00,3,,2.5,340,12,1019.7,1023.1,1,,,0,,22
285,钦玫,2022-02-20 15:00,2.2,,4.8,340,9,1019.9,1023.3,1,,,0,,17.1
285,钦玫,2022-02-20 16:00,2.5,,2.3,340,10,1020.4,1023.8,1,,,0,,11.6
285,钦玫,2022-02-20 17:00,2.3,,1.4,360,11,1020.4,1023.8,1,,,0,,2.9
285,钦玫,2022-02-20 18:00,1.3,,2.1,290,15,1021,1024.4,1,,,0,,-.1
285,钦玫,2022-02-20 19:00,.4,,2.4,320,16,1021.6,1025,0,,,0,,-2.4
285,钦玫,2022-02-20 20:00,-.9,,.8,290,20,1022.3,1025.7,,,,0,,-4.4
285,钦玫,2022-02-20 21:00,-1.5,,1.5,290,30,1022.7,1026.1,,,,0,,-4.3
285,钦玫,2022-02-20 22:00,-1.9,,1.2,340,36,1023.8,1027.2,,,,0,,-4.9
285,钦玫,2022-02-20 23:00,-3.5,,.6,290,45,1023.9,1027.4,,,,0,,-6
285,钦玫,2022-02-21 00:00,-3.6,,.5,250,42,1024.1,1027.6,,,,0,,-6.1
285,钦玫,2022-02-21 01:00,-3.7,,.3,0,46,1024.3,1027.8,,,,0,,-6.2
285,钦玫,2022-02-21 02:00,-4.9,,1.1,230,51,1024.2,1027.7,,,,0,,-6.3
285,钦玫,2022-02-21 03:00,-5.9,,.6,230,60,1024.3,1027.8,,,,0,,-6.6
285,钦玫,2022-02-21 04:00,-7,,0,0,66,1024.1,1027.6,,,,1,,-7.1
285,钦玫,2022-02-21 05:00,-7.2,,.3,0,67,1024.6,1028.1,,,,0,,-7.4
285,钦玫,2022-02-21 06:00,-8.2,,.6,90,71,1025,1028.5,,,,0,,-7.7
285,钦玫,2022-02-21 07:00,-8.6,,0,0,76,1025.6,1029.1,,,,0,,-8.2
285,钦玫,2022-02-21 08:00,-8.1,,.2,0,75,1026.4,1029.9,.5,,,0,,-6.6
